order_date_new,brand,product_category,new_customer_gender,new_shoe_size,new_country,sales_channel,quantity,unit_price,revenue,payment_method,new_loyalty_member,returned_flag_bool
2023-04-17,New Balance,Football,Other,8.5,Germany,unknown,1,99.99,99.99,PayPal,No,0
2023-03-16,Reebok,Running,Unkown,10,IND,Store,2,,,Cash,No,
2024-03-18,ASICS,Casual,Other,9.5,IND,Online,2,,,Cash,N/A,1
2023-12-01,ASICS,Running,F,8,Germany,Offline,,59.99,,UPI,No,
2023-11-10,ASICS,Training,F,10,Germany,unknown,,120.50,,PayPal,Yes,1
2024-03-17,New Balance,Football,F,9.5,Germany,Mobile App,3,59.99,179.97,Unknown,N/A,1
2023-04-03,New Balance,Running,Unkown,8.5,USA,Online,2,120.50,241.00,Debit Card,N/A,
2024-04-10,Under Armour,Basketball,Unkown,8,USA,unknown,1,79.99,79.99,UPI,Yes,
2024-01-27,Adidas,Training,M,8,Germany,Store,3,99.99,299.97,Cash,No,1
2023-08-30,Adidas,Basketball,F,9,Germany,Offline,2,99.99,199.98,UPI,No,
2023-04-04,Reebok,Basketball,Other,11,USA,unknown,1,79.99,79.99,UPI,No,1
2023-05-25,Puma,Running,M,11,IND,Online,3,79.99,239.97,Unknown,N/A,1
2023-09-10,ASICS,Casual,F,N/A,USA,Offline,1,,,UPI,Yes,1
2023-11-06,Nike,Football,M,8,Unkown,Offline,1,59.99,59.99,Debit Card,Yes,
2023-09-05,ASICS,Training,M,9.5,IND,Store,,120.50,,UPI,No,0
2023-03-08,Adidas,Basketball,Other,11,Unkown,Online,2,120.50,241.00,UPI,No,1
2023-07-04,Nike,Basketball,Unkown,10,UK,Mobile App,,120.50,,Unknown,No,
2023-09-30,Under Armour,Training,M,8.5,USA,unknown,,59.99,,Credit Card,No,0
2023-08-16,Nike,Football,F,N/A,Unkown,Mobile App,2,,,Unknown,Yes,
2023-07-05,Adidas,Training,Unkown,8,USA,Mobile App,,120.50,,PayPal,Yes,1
2024-04-05,Puma,Casual,F,8.5,IND,Web,1,79.99,79.99,Unknown,Yes,0
2023-07-05,Adidas,Training,M,9.5,IND,Mobile App,1,120.50,120.50,Credit Card,Yes,1
2023-10-10,Adidas,Football,Other,11,IND,Offline,2,120.50,241.00,Debit Card,N/A,0
2023-04-06,ASICS,Running,Unkown,7,Germany,unknown,2,79.99,159.98,Debit Card,No,0
2024-02-12,New Balance,Running,Unkown,N/A,Unkown,Store,2,99.99,199.98,Unknown,No,1
2023-02-27,Puma,Training,M,7,USA,Mobile App,2,79.99,159.98,Credit Card,Yes,
2024-03-09,Under Armour,Football,Unkown,N/A,Germany,Store,2,99.99,199.98,UPI,No,0
2024-02-28,New Balance,Basketball,M,7,UK,Store,,79.99,,UPI,No,
2023-08-10,Puma,Football,F,11,USA,Store,2,99.99,199.98,UPI,No,
2023-07-25,Adidas,Basketball,M,8.5,USA,unknown,1,120.50,120.50,Cash,No,
2024-01-31,Reebok,Basketball,M,7,USA,unknown,3,,,Debit Card,No,0
2023-11-19,Under Armour,Football,Unkown,11,Unkown,Store,2,,,Unknown,No,1
2023-01-09,Adidas,Basketball,M,11,IND,Store,2,79.99,159.98,Cash,N/A,
2024-01-13,Adidas,Football,M,9.5,USA,Store,2,120.50,241.00,Credit Card,Yes,1
2024-03-15,Under Armour,Football,M,8,UK,Web,2,59.99,119.98,Debit Card,No,
2023-05-27,Under Armour,Training,Other,9,IND,unknown,1,,,Debit Card,N/A,1
2023-06-20,ASICS,Basketball,F,9.5,USA,Mobile App,3,59.99,179.97,UPI,Yes,0
2024-03-18,New Balance,Football,F,10,IND,Web,3,79.99,239.97,Cash,No,
2023-01-25,Adidas,Basketball,Other,9.5,Germany,Web,,,,Cash,N/A,0
2023-08-16,ASICS,Basketball,F,9.5,Unkown,Offline,1,,,Unknown,Yes,
2023-01-17,Puma,Football,F,N/A,USA,Web,3,99.99,299.97,Cash,N/A,1
2023-08-04,Adidas,Football,F,11,Germany,Mobile App,3,120.50,361.50,Unknown,N/A,
2023-06-19,Adidas,Training,Other,11,Germany,Web,1,99.99,99.99,Cash,Yes,1
2023-12-28,ASICS,Football,M,7,Germany,Mobile App,3,,,Cash,No,
2024-01-31,Adidas,Basketball,Other,11,USA,Offline,,,,Unknown,N/A,0
2023-03-27,ASICS,Basketball,M,8,UK,unknown,,,,UPI,Yes,1
2023-08-22,New Balance,Running,M,9.5,UK,Store,2,59.99,119.98,Cash,No,
2023-03-11,New Balance,Training,Unkown,7,USA,unknown,2,120.50,241.00,Debit Card,No,1
2023-03-20,Puma,Training,M,7,USA,Offline,2,59.99,119.98,PayPal,Yes,0
2023-06-05,Under Armour,Football,Unkown,10,USA,Store,1,79.99,79.99,Credit Card,N/A,
2023-07-01,Adidas,Running,F,9.5,Germany,Offline,2,120.50,241.00,Credit Card,Yes,1
2023-12-23,Under Armour,Football,M,8.5,Germany,Mobile App,1,79.99,79.99,Unknown,Yes,1
2023-01-06,ASICS,Running,M,9.5,IND,Offline,1,,,Debit Card,Yes,0
2024-06-26,New Balance,Football,M,8.5,USA,Store,3,79.99,239.97,UPI,No,0
2024-03-21,ASICS,Running,Unkown,N/A,USA,Offline,1,59.99,59.99,Cash,No,
2023-07-10,Adidas,Casual,M,10,IND,unknown,3,59.99,179.97,Unknown,N/A,
2023-04-27,ASICS,Running,M,8.5,UK,Offline,2,79.99,159.98,UPI,Yes,
2023-08-28,Reebok,Training,Other,9,USA,Offline,3,79.99,239.97,Credit Card,No,1
2023-04-12,Puma,Basketball,F,10,USA,Web,,,,Cash,Yes,1
2023-03-27,Nike,Running,M,N/A,Unkown,Web,,,,Unknown,No,
2023-01-08,New Balance,Football,Other,9,Germany,Web,3,59.99,179.97,Debit Card,Yes,1
2023-06-25,Under Armour,Basketball,F,7,IND,unknown,3,59.99,179.97,Credit Card,Yes,1
2023-03-21,Puma,Running,M,8.5,IND,Online,3,59.99,179.97,PayPal,Yes,
2023-11-24,Reebok,Running,F,N/A,Unkown,Store,3,120.50,361.50,Cash,No,
2024-05-18,ASICS,Training,M,N/A,Germany,Store,1,,,Unknown,Yes,1
2023-12-14,Nike,Running,M,9,Germany,Offline,2,99.99,199.98,Cash,N/A,0
2023-09-06,Adidas,Casual,M,8,Unkown,Offline,2,,,Debit Card,Yes,0
2023-04-21,Puma,Running,M,10,Germany,Mobile App,2,59.99,119.98,Credit Card,Yes,
2023-02-10,Reebok,Basketball,M,8,Germany,unknown,1,79.99,79.99,Unknown,Yes,0
2023-03-21,Reebok,Basketball,F,8.5,Germany,Mobile App,1,120.50,120.50,Cash,N/A,
2024-02-20,Under Armour,Basketball,M,N/A,USA,Store,1,79.99,79.99,Unknown,Yes,
2023-03-24,Nike,Running,M,11,IND,unknown,1,,,Cash,No,
2024-02-16,Nike,Casual,Other,9,IND,Mobile App,,120.50,,Cash,Yes,1
2024-05-10,Puma,Basketball,M,N/A,Germany,Online,2,59.99,119.98,Debit Card,No,
2023-07-30,Puma,Training,Other,N/A,Unkown,Offline,1,99.99,99.99,Cash,No,
2023-05-20,Puma,Casual,Unkown,9,Unkown,Store,2,79.99,159.98,PayPal,N/A,
2024-04-30,Reebok,Training,M,9,UK,Offline,3,,,Unknown,Yes,
2024-04-28,Puma,Running,F,10,Unkown,Web,1,79.99,79.99,Unknown,No,1
2024-06-25,New Balance,Basketball,Other,9,Germany,Offline,,99.99,,PayPal,N/A,1
2023-11-23,Adidas,Training,F,8,Unkown,unknown,,99.99,,PayPal,No,
2024-04-09,Puma,Training,F,11,USA,Web,2,79.99,159.98,Unknown,No,1
2023-04-17,Adidas,Basketball,M,8,IND,unknown,,79.99,,Debit Card,Yes,0
2024-02-12,Puma,Training,M,10,Germany,Offline,2,99.99,199.98,PayPal,N/A,0
2023-07-06,Puma,Basketball,Other,8.5,IND,unknown,2,99.99,199.98,Credit Card,Yes,1
2023-10-05,Reebok,Basketball,Other,11,IND,Mobile App,2,59.99,119.98,UPI,No,
2023-10-23,New Balance,Basketball,F,11,Germany,Offline,1,,,PayPal,Yes,0
2023-03-18,Reebok,Basketball,M,9,IND,unknown,1,59.99,59.99,Cash,Yes,1
2024-05-28,Adidas,Basketball,F,N/A,IND,unknown,2,99.99,199.98,PayPal,Yes,0
2023-09-03,Nike,Basketball,Other,8,Unkown,Offline,1,120.50,120.50,UPI,No,
2023-07-01,Reebok,Casual,F,11,IND,unknown,2,59.99,119.98,Debit Card,Yes,1
2024-05-30,Puma,Training,Unkown,N/A,Unkown,unknown,2,99.99,199.98,Unknown,No,1
2023-11-12,ASICS,Football,M,9.5,Germany,unknown,1,59.99,59.99,Unknown,N/A,0
2023-04-27,New Balance,Football,F,N/A,IND,Mobile App,1,120.50,120.50,Credit Card,No,1
2024-06-15,Reebok,Running,Other,N/A,USA,Store,1,120.50,120.50,PayPal,Yes,1
2023-04-21,Adidas,Running,M,7,USA,Store,3,59.99,179.97,Credit Card,No,0
2023-06-19,Adidas,Training,M,9,USA,Mobile App,,,,Cash,Yes,0
2023-10-30,New Balance,Football,M,N/A,Unkown,Store,3,59.99,179.97,Debit Card,Yes,1
2023-03-11,Adidas,Basketball,M,7,Germany,Offline,1,99.99,99.99,Cash,No,1
2024-06-30,Adidas,Casual,Unkown,8.5,IND,Web,1,99.99,99.99,UPI,No,
2024-03-23,New Balance,Training,F,10,USA,Store,,,,UPI,No,0
2024-04-25,Nike,Football,Other,8,USA,Store,2,120.50,241.00,PayPal,No,
2023-10-07,Puma,Training,F,7,UK,Store,1,99.99,99.99,Cash,Yes,1
2024-06-27,ASICS,Football,M,7,Germany,Offline,,,,UPI,Yes,
2024-04-24,Nike,Training,M,7,USA,Mobile App,1,120.50,120.50,UPI,No,0
2023-06-19,ASICS,Basketball,M,7,USA,Store,2,120.50,241.00,UPI,N/A,0
2023-03-04,ASICS,Training,Other,9.5,IND,Offline,3,,,UPI,No,0
2023-09-08,Puma,Running,M,9.5,IND,Store,,,,Cash,No,0
2023-09-16,Adidas,Training,Other,11,Germany,Web,3,79.99,239.97,PayPal,Yes,1
2024-05-18,New Balance,Training,F,11,Germany,Store,2,79.99,159.98,Debit Card,No,
2024-02-11,New Balance,Casual,M,9,USA,Offline,3,,,Unknown,N/A,0
2023-10-03,Nike,Casual,Other,8,IND,Mobile App,,59.99,,Unknown,Yes,1
2023-10-17,ASICS,Basketball,M,8.5,UK,unknown,,,,PayPal,Yes,1
2023-07-26,ASICS,Training,Other,9,IND,Web,,120.50,,Credit Card,Yes,1
2024-03-20,New Balance,Basketball,F,7,Germany,Offline,2,59.99,119.98,Debit Card,Yes,0
2023-03-20,Reebok,Training,M,9,Unkown,Offline,,,,Unknown,No,0
2023-07-13,Nike,Basketball,M,8,Germany,Online,2,,,Cash,Yes,1
2023-07-27,Puma,Basketball,Other,8,Unkown,unknown,2,59.99,119.98,UPI,No,0
2024-03-16,Adidas,Running,F,N/A,Unkown,Mobile App,2,59.99,119.98,Credit Card,No,
2023-03-10,ASICS,Football,M,N/A,Germany,Web,2,120.50,241.00,Debit Card,No,0
2024-04-12,Puma,Casual,M,10,IND,Mobile App,3,99.99,299.97,Credit Card,N/A,0
2023-09-14,Nike,Training,M,10,IND,Store,3,59.99,179.97,Debit Card,No,1
2024-07-04,Adidas,Running,F,8.5,USA,Store,2,79.99,159.98,Unknown,N/A,0
2023-12-11,Reebok,Basketball,M,9.5,USA,Web,1,120.50,120.50,Credit Card,No,0
2023-10-16,Nike,Basketball,Other,N/A,Germany,Offline,1,99.99,99.99,Credit Card,No,0
2023-09-08,Under Armour,Casual,M,10,USA,Offline,3,79.99,239.97,PayPal,Yes,1
2024-03-23,Puma,Training,Unkown,7,USA,Offline,3,120.50,361.50,Unknown,Yes,
2023-07-31,Adidas,Basketball,F,9,Unkown,Store,,59.99,,PayPal,N/A,
2023-03-28,Puma,Running,M,8.5,USA,unknown,3,,,Unknown,N/A,0
2023-11-18,Under Armour,Basketball,F,10,USA,Online,3,99.99,299.97,UPI,Yes,0
2023-06-23,Reebok,Football,F,8.5,IND,Store,2,,,Cash,Yes,1
2024-05-29,New Balance,Basketball,M,8,IND,Web,,120.50,,Cash,Yes,
2023-08-22,Under Armour,Basketball,M,9,Unkown,unknown,,79.99,,Credit Card,Yes,
2023-11-14,ASICS,Running,Unkown,N/A,UK,Store,1,120.50,120.50,Unknown,No,1
2023-09-12,Adidas,Basketball,M,N/A,USA,unknown,,59.99,,Unknown,Yes,0
2023-10-02,Under Armour,Training,M,8.5,IND,unknown,,99.99,,Debit Card,N/A,
2023-07-26,ASICS,Casual,Other,8,IND,unknown,,120.50,,Credit Card,No,0
2024-06-17,Reebok,Running,Unkown,8.5,IND,Web,1,99.99,99.99,Unknown,No,1
2024-03-07,Reebok,Training,M,11,Germany,unknown,3,59.99,179.97,Credit Card,Yes,
2024-01-15,Nike,Training,F,8.5,Germany,Offline,1,120.50,120.50,Debit Card,No,0
2024-01-16,Reebok,Running,F,9,USA,Offline,2,99.99,199.98,Unknown,No,
2024-04-06,Under Armour,Football,F,N/A,Unkown,Store,3,,,PayPal,No,
2024-06-03,Nike,Casual,M,10,USA,Store,,79.99,,Debit Card,No,
2023-02-22,Under Armour,Training,F,8.5,USA,Web,2,120.50,241.00,UPI,No,1
2023-01-05,New Balance,Running,M,N/A,Germany,Offline,2,120.50,241.00,Credit Card,N/A,1
2024-05-29,ASICS,Running,F,8.5,IND,Offline,2,120.50,241.00,Cash,Yes,0
2023-06-03,Puma,Football,M,10,IND,Web,2,59.99,119.98,Cash,Yes,0
2023-10-24,Puma,Running,Unkown,7,UK,unknown,3,59.99,179.97,Debit Card,No,1
2023-01-19,Adidas,Football,Other,9.5,UK,unknown,2,99.99,199.98,UPI,No,
2023-08-23,Nike,Casual,F,9,USA,Offline,,59.99,,PayPal,Yes,
2024-03-15,ASICS,Football,F,8,Unkown,Store,3,,,Debit Card,Yes,
2023-04-16,Under Armour,Running,M,N/A,USA,Offline,2,,,Unknown,No,0
2024-01-30,New Balance,Basketball,M,9,Unkown,Online,2,120.50,241.00,Unknown,No,1
2024-02-29,Adidas,Football,F,7,USA,unknown,3,99.99,299.97,Unknown,N/A,0
2023-02-01,Adidas,Basketball,Unkown,10,USA,unknown,,99.99,,Debit Card,No,
2023-09-14,Reebok,Basketball,M,N/A,USA,Mobile App,3,79.99,239.97,Unknown,Yes,1
2023-09-13,New Balance,Running,M,8,USA,unknown,3,120.50,361.50,Cash,Yes,1
2023-10-18,New Balance,Running,F,8.5,USA,unknown,3,,,PayPal,N/A,1
2024-06-03,Nike,Basketball,M,11,Germany,Web,2,59.99,119.98,Cash,No,0
2023-04-02,Reebok,Basketball,M,9.5,IND,Offline,,59.99,,PayPal,No,1
2024-02-01,New Balance,Running,F,11,Unkown,Store,3,99.99,299.97,PayPal,Yes,1
2023-09-20,Under Armour,Football,M,8,UK,Mobile App,3,120.50,361.50,PayPal,No,0
2023-12-15,Under Armour,Running,Unkown,8.5,IND,unknown,1,,,Cash,No,
2023-07-12,ASICS,Basketball,F,10,Germany,Online,2,,,Credit Card,N/A,0
2023-03-31,Reebok,Football,M,8.5,UK,Web,,59.99,,Credit Card,N/A,0
2024-07-01,Nike,Training,M,10,UK,Mobile App,,79.99,,PayPal,Yes,1
2023-06-11,Under Armour,Football,M,10,Germany,Offline,,120.50,,Credit Card,No,
2024-03-30,Reebok,Basketball,M,N/A,USA,Web,3,99.99,299.97,Unknown,Yes,
2023-01-03,Reebok,Basketball,F,9.5,Germany,Web,,99.99,,Credit Card,Yes,0
2024-02-05,Adidas,Running,M,11,USA,Mobile App,2,,,Unknown,Yes,0
2024-03-11,ASICS,Running,Other,9.5,Unkown,Online,,79.99,,Credit Card,No,0
2023-08-06,Under Armour,Training,M,9.5,USA,Store,2,,,UPI,No,
2023-02-19,Puma,Casual,M,11,USA,Online,1,,,UPI,No,1
2023-11-20,Nike,Running,M,7,USA,Web,,59.99,,Debit Card,N/A,
2023-11-24,Under Armour,Training,Unkown,11,Germany,Store,,120.50,,Debit Card,No,
2023-08-26,New Balance,Basketball,M,10,USA,Mobile App,1,,,PayPal,Yes,
2024-01-23,Adidas,Training,M,10,USA,Store,1,,,UPI,No,
2023-09-17,Nike,Running,F,7,UK,Store,2,99.99,199.98,PayPal,Yes,
2023-01-15,Puma,Running,F,8.5,Germany,Mobile App,3,79.99,239.97,PayPal,N/A,1
2023-08-22,New Balance,Football,Unkown,9.5,Germany,Web,2,,,Cash,Yes,
2024-02-01,Under Armour,Basketball,M,10,Germany,Mobile App,3,59.99,179.97,Debit Card,N/A,0
2023-10-21,New Balance,Training,M,10,USA,unknown,2,59.99,119.98,PayPal,No,
2024-04-03,Reebok,Training,F,9,USA,Web,1,79.99,79.99,Credit Card,Yes,0
2023-03-23,Under Armour,Running,M,N/A,Unkown,Web,3,59.99,179.97,Credit Card,Yes,0
2024-04-04,Nike,Casual,F,9,USA,Offline,,120.50,,Credit Card,No,
2024-03-30,Nike,Basketball,F,9,UK,unknown,,99.99,,Credit Card,No,0
2023-01-14,New Balance,Football,M,9,IND,Mobile App,,120.50,,Cash,No,0
2023-11-28,Adidas,Football,Other,9.5,Germany,Store,,59.99,,Unknown,Yes,1
2023-11-13,Adidas,Basketball,M,11,IND,unknown,2,120.50,241.00,PayPal,N/A,1
2023-11-27,New Balance,Running,Unkown,8,Unkown,Store,,,,Credit Card,Yes,1
2023-11-19,Adidas,Training,F,8.5,USA,Store,,120.50,,Cash,No,0
2024-03-06,Reebok,Casual,M,10,Unkown,unknown,1,99.99,99.99,Debit Card,Yes,
2023-08-17,ASICS,Running,F,N/A,IND,Mobile App,,99.99,,Cash,Yes,1
2023-11-03,Adidas,Training,F,9,UK,Store,3,120.50,361.50,PayPal,Yes,1
2023-10-13,Puma,Running,Other,8.5,Germany,Mobile App,,59.99,,Unknown,No,0
2023-07-16,Puma,Training,M,8,Germany,Online,1,79.99,79.99,Unknown,N/A,
2024-02-04,Reebok,Basketball,M,9.5,USA,Offline,,,,Unknown,No,1
2023-08-03,Under Armour,Football,Unkown,9,Germany,Mobile App,3,99.99,299.97,Credit Card,N/A,1
2023-05-06,Puma,Running,Unkown,9,UK,Offline,2,79.99,159.98,PayPal,Yes,0
2023-07-09,Puma,Running,F,8.5,IND,Store,2,,,UPI,Yes,1
2023-06-18,Nike,Running,F,8.5,Germany,Offline,2,59.99,119.98,Credit Card,No,1
2024-06-01,Adidas,Basketball,Unkown,11,USA,Store,,120.50,,Cash,N/A,
2024-01-25,Reebok,Casual,F,9.5,USA,Online,,59.99,,Debit Card,No,
2024-01-11,Under Armour,Casual,M,8.5,Germany,Store,,79.99,,Unknown,No,0
2024-03-24,Under Armour,Casual,F,10,USA,Mobile App,1,,,Debit Card,Yes,
2024-03-25,ASICS,Training,M,10,USA,Web,3,120.50,361.50,Debit Card,No,1
2023-10-28,ASICS,Football,F,7,UK,Offline,1,59.99,59.99,Unknown,No,0
2023-02-20,Nike,Running,M,10,IND,unknown,3,120.50,361.50,Unknown,No,
2023-02-05,ASICS,Running,M,9.5,UK,Web,1,59.99,59.99,Cash,No,1
2024-06-20,Puma,Running,F,8.5,Germany,Mobile App,3,99.99,299.97,Cash,No,1
2023-12-27,New Balance,Football,M,7,Germany,unknown,1,59.99,59.99,Cash,Yes,
2023-03-03,Puma,Football,F,7,USA,Web,,59.99,,UPI,N/A,
2023-12-10,Adidas,Basketball,Other,8,USA,Web,1,120.50,120.50,Cash,No,
2023-10-22,Under Armour,Training,M,9.5,IND,Online,,79.99,,Debit Card,Yes,1
2023-08-05,Puma,Running,M,8,USA,unknown,2,99.99,199.98,Credit Card,No,1
2024-06-12,ASICS,Running,Other,7,Germany,Web,1,79.99,79.99,Cash,Yes,0
2023-12-14,Reebok,Running,Other,N/A,IND,Store,2,79.99,159.98,UPI,Yes,1
2023-06-19,Under Armour,Training,F,8,IND,unknown,2,79.99,159.98,Debit Card,Yes,
2023-12-29,New Balance,Running,M,9,Germany,Mobile App,1,120.50,120.50,Cash,No,0
2023-02-16,ASICS,Training,Other,8,UK,Mobile App,1,120.50,120.50,UPI,No,1
2023-09-10,Under Armour,Training,M,11,Germany,Offline,2,99.99,199.98,Debit Card,N/A,1
2024-06-01,ASICS,Training,M,9.5,IND,Store,3,59.99,179.97,Debit Card,N/A,
2023-09-30,Nike,Training,F,7,Unkown,Web,3,,,Unknown,Yes,1
2023-10-22,Under Armour,Training,F,7,Unkown,Store,,79.99,,Credit Card,Yes,1
2023-10-06,Puma,Casual,M,8.5,USA,Mobile App,,59.99,,Debit Card,No,0
2024-05-14,Reebok,Basketball,Other,11,Germany,Mobile App,1,59.99,59.99,Unknown,No,
2023-04-20,Puma,Running,M,10,IND,Store,1,120.50,120.50,Cash,N/A,
2024-05-31,Reebok,Basketball,Unkown,N/A,UK,Web,3,,,UPI,Yes,
2024-01-23,Reebok,Training,F,9.5,Germany,unknown,,59.99,,Credit Card,Yes,0
2023-09-27,New Balance,Running,F,9.5,Unkown,Mobile App,2,59.99,119.98,Debit Card,N/A,
2023-06-07,ASICS,Casual,Unkown,11,USA,Store,2,,,Debit Card,N/A,1
2024-01-09,Adidas,Football,F,8.5,Germany,Web,,59.99,,UPI,No,
2024-03-16,Nike,Training,Unkown,8,Germany,Offline,3,,,Cash,No,
2023-03-13,ASICS,Casual,M,10,IND,Offline,3,79.99,239.97,Cash,No,0
2023-06-10,Adidas,Running,F,8.5,UK,Mobile App,2,,,UPI,No,
2024-02-11,Under Armour,Casual,M,10,IND,unknown,3,79.99,239.97,Credit Card,Yes,1
2023-09-18,Reebok,Basketball,Other,N/A,UK,unknown,,99.99,,Unknown,No,0
2023-02-07,Reebok,Football,F,8,IND,Store,1,,,Cash,Yes,
2024-05-05,Reebok,Running,M,10,IND,Online,2,,,UPI,No,1
2024-02-16,ASICS,Running,Other,8,Germany,Store,1,59.99,59.99,Cash,N/A,
2023-10-12,Adidas,Running,Unkown,N/A,Germany,Online,1,120.50,120.50,Unknown,No,
2023-04-14,Reebok,Training,F,9.5,UK,Store,3,,,Credit Card,Yes,1
2023-09-28,ASICS,Football,M,8,USA,Web,3,120.50,361.50,UPI,No,
2023-06-13,Adidas,Casual,M,9,Germany,Mobile App,1,,,PayPal,N/A,
2024-01-11,ASICS,Casual,M,9.5,USA,unknown,2,99.99,199.98,PayPal,Yes,1
2023-12-23,ASICS,Training,M,11,UK,Web,3,99.99,299.97,Cash,No,1
2024-06-26,Reebok,Football,M,N/A,USA,Web,3,,,PayPal,Yes,0
2023-04-08,ASICS,Basketball,M,N/A,IND,Web,3,59.99,179.97,Credit Card,No,1
2023-05-06,Under Armour,Running,M,N/A,USA,Mobile App,,99.99,,Cash,N/A,
2023-06-15,Adidas,Basketball,Other,N/A,USA,Store,3,99.99,299.97,Credit Card,N/A,0
2023-07-19,Puma,Football,Unkown,8.5,Unkown,Web,,99.99,,PayPal,No,
2024-05-10,New Balance,Training,Other,7,Germany,unknown,1,99.99,99.99,Cash,No,1
2023-11-28,Under Armour,Running,M,11,UK,unknown,,59.99,,Credit Card,Yes,1
2023-06-11,Nike,Basketball,M,10,USA,Web,,59.99,,Unknown,No,0
2024-04-21,Nike,Football,M,9,Germany,Mobile App,2,120.50,241.00,Unknown,No,1
2024-03-25,Under Armour,Basketball,F,N/A,USA,Mobile App,2,99.99,199.98,Unknown,N/A,1
2023-10-29,Reebok,Football,M,9,USA,Web,1,120.50,120.50,Credit Card,No,
2023-12-23,Adidas,Casual,M,8.5,Unkown,Store,2,59.99,119.98,Cash,Yes,0
2023-05-10,Under Armour,Basketball,M,N/A,Unkown,Offline,,59.99,,Unknown,Yes,
2023-07-29,Nike,Basketball,Unkown,8.5,USA,unknown,1,120.50,120.50,Debit Card,No,1
2023-09-01,Under Armour,Football,F,8,USA,Offline,1,,,Unknown,Yes,
2024-03-18,Reebok,Basketball,Other,7,IND,Offline,,120.50,,Unknown,No,0
2023-06-10,Puma,Training,Other,10,USA,Mobile App,1,120.50,120.50,Unknown,No,1
2024-04-22,Nike,Training,F,7,IND,Web,1,99.99,99.99,Debit Card,No,1
2023-08-17,Under Armour,Casual,M,11,IND,Store,,,,UPI,No,0
2023-04-23,ASICS,Basketball,Unkown,8.5,Germany,Online,1,59.99,59.99,UPI,No,
2024-01-18,Reebok,Basketball,Other,8,USA,Offline,,,,UPI,N/A,
2024-03-20,New Balance,Training,M,10,IND,Web,2,99.99,199.98,Credit Card,Yes,0
2023-07-11,Reebok,Casual,M,8.5,USA,Mobile App,3,59.99,179.97,Debit Card,No,
2023-09-14,Adidas,Football,F,11,IND,Store,3,79.99,239.97,PayPal,Yes,
2023-03-09,ASICS,Training,M,10,IND,Web,,120.50,,Credit Card,No,0
2024-01-21,Under Armour,Football,Other,10,USA,Offline,3,79.99,239.97,Debit Card,Yes,0
2023-02-10,New Balance,Running,F,N/A,USA,Mobile App,1,59.99,59.99,PayPal,N/A,0
2023-02-14,Under Armour,Basketball,F,8,USA,Web,3,79.99,239.97,PayPal,Yes,0
2023-09-13,Under Armour,Running,Other,7,IND,unknown,1,,,PayPal,Yes,
2023-05-04,ASICS,Running,Other,7,Unkown,unknown,1,79.99,79.99,Credit Card,Yes,0
2024-01-21,New Balance,Football,F,7,USA,Online,2,99.99,199.98,Debit Card,Yes,1
2024-02-25,Puma,Football,M,9,USA,Offline,,,,UPI,No,0
2024-03-08,Nike,Training,Unkown,8.5,Unkown,Offline,2,,,Cash,No,1
2024-04-13,ASICS,Basketball,F,8,USA,Web,3,,,Credit Card,N/A,1
2023-01-01,Puma,Football,Other,9.5,IND,Web,2,59.99,119.98,Unknown,Yes,0
2024-02-05,ASICS,Running,F,7,IND,Mobile App,,,,PayPal,Yes,1
2023-11-07,ASICS,Running,M,11,IND,Online,,99.99,,PayPal,No,1
2023-11-27,Nike,Football,F,11,Unkown,Web,2,79.99,159.98,Cash,Yes,1
2023-07-10,New Balance,Basketball,Other,N/A,IND,Store,1,79.99,79.99,PayPal,No,1
2024-05-31,Adidas,Casual,F,11,USA,Mobile App,1,99.99,99.99,Debit Card,Yes,0
2023-10-13,New Balance,Basketball,F,8,USA,Online,,,,Cash,N/A,0
2024-01-17,New Balance,Football,F,N/A,Germany,unknown,2,79.99,159.98,Debit Card,No,1
2024-02-29,Reebok,Basketball,F,11,USA,Mobile App,2,59.99,119.98,Debit Card,N/A,
2023-12-19,Under Armour,Running,F,9,Unkown,Online,,,,Credit Card,No,0
2023-03-24,Puma,Basketball,M,9,Germany,unknown,1,120.50,120.50,PayPal,Yes,0
2024-04-10,Under Armour,Basketball,Unkown,10,USA,Online,3,79.99,239.97,Unknown,No,1
2023-09-02,Reebok,Football,M,7,Germany,Web,1,,,Unknown,No,
2023-09-21,Under Armour,Running,Unkown,8,USA,unknown,,79.99,,Credit Card,Yes,1
2023-08-24,Under Armour,Casual,F,9.5,USA,Online,3,79.99,239.97,Unknown,N/A,0
2024-04-25,Under Armour,Basketball,Unkown,10,UK,unknown,,,,UPI,No,1
2023-11-29,Adidas,Training,Other,9,IND,Web,2,,,Cash,No,1
2024-04-11,Puma,Running,F,8,Unkown,Mobile App,3,99.99,299.97,UPI,No,1
2023-04-13,Adidas,Football,F,10,Germany,unknown,3,120.50,361.50,PayPal,No,
2024-06-01,Under Armour,Basketball,M,8.5,Unkown,Offline,2,59.99,119.98,UPI,N/A,
2023-11-15,Reebok,Casual,Unkown,10,USA,Mobile App,,59.99,,UPI,No,1
2023-02-25,Under Armour,Football,Unkown,N/A,IND,Web,3,99.99,299.97,Unknown,No,
2024-04-08,Under Armour,Casual,F,9.5,UK,unknown,1,,,Cash,Yes,1
2023-11-30,New Balance,Training,Unkown,8,USA,unknown,3,99.99,299.97,PayPal,Yes,
2024-03-24,Nike,Running,F,11,Germany,Offline,2,99.99,199.98,Cash,No,
